"","Chromosome","Position","Name"
"2709",15,33445010,"R:A-MEXP-192:RP11-531A18"
"2710",15,33551416,"R:A-MEXP-192:RP11-565E19"
"2711",15,33602765,"R:A-MEXP-192:RP11-497M8"
"2712",15,34747310,"R:A-MEXP-192:RP11-450G24"
"2713",15,34770345,"R:A-MEXP-192:RP11-555O13"
"2714",15,34785772,"R:A-MEXP-192:RP11-472K15"
"2715",15,34868214,"R:A-MEXP-192:RP11-460G13"
"2716",15,36351552,"R:A-MEXP-192:RP11-508B23"
"2717",15,36375072,"R:A-MEXP-192:RP11-477P17"
"2718",15,37527977,"R:A-MEXP-192:RP11-415B4"
"2719",15,37663593,"R:A-MEXP-192:RP11-361N21"
"2720",15,38061794,"R:A-MEXP-192:RP11-521C20"
"2721",15,38596468,"R:A-MEXP-192:RP11-308G21"
"2722",15,39287291,"R:A-MEXP-192:RP11-526N6"
"2723",15,39326735,"R:A-MEXP-192:RP11-463B11_1"
"2724",15,39361119,"R:A-MEXP-192:RP11-328J12"
"2725",15,41227273,"R:A-MEXP-192:RP11-407D4"
"2726",15,41245701,"R:A-MEXP-192:RP11-402F9"
"2727",15,41345813,"R:A-MEXP-192:RP11-345I1"
"2728",15,41445926,"R:A-MEXP-192:RP11-315O5"
"2729",15,41610450,"R:A-MEXP-192:RP11-315A19"
"2730",15,42903816,"R:A-MEXP-192:RP11-_SEQ_MOVED_333J19"
"2731",15,45554892,"R:A-MEXP-192:RP11-552E10"
"2732",15,45715225,"R:A-MEXP-192:RP11-576C23"
"2733",15,46559630,"R:A-MEXP-192:RP11-498N3"
"2734",15,46586058,"R:A-MEXP-192:RP11-572N17"
"2735",15,46852969,"R:A-MEXP-192:RP11-558D7"
"2736",15,46959042,"R:A-MEXP-192:RP11-518P18"
"2737",15,48249966,"R:A-MEXP-192:RP11-294O11"
"2738",15,48356748,"R:A-MEXP-192:RP11-309C19"
"2739",15,49340113,"R:A-MEXP-192:RP11-334D21"
"2740",15,49389606,"R:A-MEXP-192:RP11-305H12"
"2741",15,49487075,"R:A-MEXP-192:RP11-305A12_1"
"2742",15,50599628,"R:A-MEXP-192:RP11-519C12"
"2743",15,50630823,"R:A-MEXP-192:RP11-472N5"
"2744",15,52066413,"R:A-MEXP-192:RP11-390M11"
"2745",15,52075653,"R:A-MEXP-192:RP11-315E19"
"2746",15,53132209,"R:A-MEXP-192:RP11-470K7"
"2747",15,53154630,"R:A-MEXP-192:RP11-547D13"
"2748",15,53404178,"R:A-MEXP-192:RP11-460A24"
"2749",15,53440054,"R:A-MEXP-192:RP11-527E24"
"2750",15,54901228,"R:A-MEXP-192:RP11-323F24"
"2751",15,55007561,"R:A-MEXP-192:RP11-386G8"
"2752",15,55697781,"R:A-MEXP-192:RP11-344A16"
"2753",15,55712532,"R:A-MEXP-192:RP11-353J8"
"2754",15,55795407,"R:A-MEXP-192:RP11-410E18"
"2755",15,57065043,"R:A-MEXP-192:RP11-306H6"
"2756",15,57142310,"R:A-MEXP-192:RP11-303J7"
"2757",15,57203060,"R:A-MEXP-192:RP11-417E4"
"2758",15,58696188,"R:A-MEXP-192:RP11-458H17"
"2759",15,58747456,"R:A-MEXP-192:RP11-498I24"
"2760",15,64710973,"R:A-MEXP-192:RP11-550N24"
"2761",15,64790123,"R:A-MEXP-192:RP11-448B5"
"2762",15,64794881,"R:A-MEXP-192:RP11-490O2"
"2763",15,70606839,"R:A-MEXP-192:RP11-500O23"
"2764",15,73810264,"R:A-MEXP-192:RP11-572F19"
"2765",15,74238075,"R:A-MEXP-192:RP11-396D15"
"2766",15,74254922,"R:A-MEXP-192:RP11-289H7"
"2767",15,74427658,"R:A-MEXP-192:RP11-332A7"
"2768",15,75550989,"R:A-MEXP-192:RP11-338C8"
"2769",15,75565955,"R:A-MEXP-192:RP11-307C19"
"2770",15,75603740,"R:A-MEXP-192:RP11-_SEQ_MOVED_355E18"
"2771",15,75652296,"R:A-MEXP-192:RP11-397H24"
"2772",15,78477942,"R:A-MEXP-192:RP11-520H4"
"2773",15,78508075,"R:A-MEXP-192:RP11-565J11"
"2774",15,78510352,"R:A-MEXP-192:RP11-454O12"
"2775",15,79321570,"R:A-MEXP-192:RP11-488O10"
"2776",15,79363076,"R:A-MEXP-192:RP11-558F16"
"2777",15,79388115,"R:A-MEXP-192:RP11-473C9"
"2778",15,80201493,"R:A-MEXP-192:RP11-559G12"
"2779",15,80209636,"R:A-MEXP-192:RP11-531B5"
"2780",15,81448627,"R:A-MEXP-192:RP11-450F10"
"2781",15,81450100,"R:A-MEXP-192:RP11-545O10"
"2782",15,81476228,"R:A-MEXP-192:RP11-493O23"
"2783",15,81920905,"R:A-MEXP-192:RP11-379K5"
"2784",15,82882856,"R:A-MEXP-192:RP11-402J23"
"2785",15,82966250,"R:A-MEXP-192:RP11-395H3"
"2786",15,83882541,"R:A-MEXP-192:RP11-296P8"
"2787",15,84103564,"R:A-MEXP-192:RP11-308P7"
"2788",15,86840453,"R:A-MEXP-192:RP11-533L13"
"2789",15,86890153,"R:A-MEXP-192:RP11-538D2"
"2790",15,86976273,"R:A-MEXP-192:RP11-540D22"
"2791",15,88397627,"R:A-MEXP-192:RP11-565O1"
"2792",15,88937458,"R:A-MEXP-192:RP11-360F18"
"2793",15,89134534,"R:A-MEXP-192:RP11-353I23"
"2794",15,89241955,"R:A-MEXP-192:RP11-405A15"
"2795",15,89474516,"R:A-MEXP-192:RP11-378B5"
"2796",15,89493058,"R:A-MEXP-192:RP11-354M13"
"2797",15,89602138,"R:A-MEXP-192:RP11-337J2"
"2798",15,89632855,"R:A-MEXP-192:RP11-317F1"
"2799",15,90711808,"R:A-MEXP-192:RP11-305A21"
"2800",15,90774356,"R:A-MEXP-192:RP11-367F8"
"2801",15,90776294,"R:A-MEXP-192:RP11-407I19"
"2802",15,90821314,"R:A-MEXP-192:RP11-304N14"
"2803",15,91258493,"R:A-MEXP-192:RP11-368J22"
"2804",15,91385740,"R:A-MEXP-192:RP11-369O17"
"2805",15,91385769,"R:A-MEXP-192:RP11-342B6"
"2806",15,94507942,"R:A-MEXP-192:RP11-305G8"
"2807",15,94516962,"R:A-MEXP-192:RP11-337N12"
"2808",15,94519338,"R:A-MEXP-192:RP11-423J20"
"2809",15,94564853,"R:A-MEXP-192:RP11-331K13"
"2810",15,94681537,"R:A-MEXP-192:RP11-363O10"
"2811",15,96148975,"R:A-MEXP-192:RP11-308P12"
"2812",15,96164644,"R:A-MEXP-192:RP11-408L1"
"2813",15,97234641,"R:A-MEXP-192:RP11-397C10"
"2814",15,97715560,"R:A-MEXP-192:RP11-317M1"
"2815",15,97895292,"R:A-MEXP-192:RP11-310B6"
"2816",15,99681427,"R:A-MEXP-192:RP11-527N3"
"2817",15,99707204,"R:A-MEXP-192:RP11-497M17"
"2818",15,99746878,"R:A-MEXP-192:RP11-530H6"
"2819",15,99746954,"R:A-MEXP-192:RP11-510F6"
"2820",16,915378,"R:A-MEXP-192:RP11-334D3"
"2821",16,923071,"R:A-MEXP-192:RP11-358F6"
"2822",16,1353037,"R:A-MEXP-192:RP11-417B20"
"2823",16,2779521,"R:A-MEXP-192:RP11-397B22"
"2824",16,2938196,"R:A-MEXP-192:RP11-341L6"
"2825",16,3227041,"R:A-MEXP-192:RP11-361I19"
"2826",16,3532266,"R:A-MEXP-192:RP11-363A1"
"2827",16,3535807,"R:A-MEXP-192:RP11-429L24"
"2828",16,3538373,"R:A-MEXP-192:RP11-292B10"
"2829",16,3593274,"R:A-MEXP-192:RP11-_SEQ_MOVED_499F21"
"2830",16,3908523,"R:A-MEXP-192:RP11-534J13"
"2831",16,3918191,"R:A-MEXP-192:RP11-387O21"
"2832",16,5289840,"R:A-MEXP-192:RP11-303C4"
"2833",16,5298430,"R:A-MEXP-192:RP11-346B16"
"2834",16,6580448,"R:A-MEXP-192:RP11-315L9"
"2835",16,6607840,"R:A-MEXP-192:RP11-376C7"
"2836",16,8711396,"R:A-MEXP-192:RP11-291J20"
"2837",16,8711414,"R:A-MEXP-192:RP11-539P12"
"2838",16,9456564,"R:A-MEXP-192:RP11-_SEQ_MOVED_467A10"
"2839",16,9634558,"R:A-MEXP-192:RP11-297M9"
"2840",16,9636177,"R:A-MEXP-192:RP11-301I3"
"2841",16,9670715,"R:A-MEXP-192:RP11-347G12"
"2842",16,9864451,"R:A-MEXP-192:RP11-426G1"
"2843",16,10790638,"R:A-MEXP-192:RP11-413J11"
"2844",16,10963658,"R:A-MEXP-192:RP11-572D21"
"2845",16,10974470,"R:A-MEXP-192:RP11-498H3"
"2846",16,11005506,"R:A-MEXP-192:RP11-514K4_1"
"2847",16,11757590,"R:A-MEXP-192:RP11-394B14"
"2848",16,11758431,"R:A-MEXP-192:RP11-573B1"
"2849",16,11870716,"R:A-MEXP-192:RP11-338E23"
"2850",16,12514859,"R:A-MEXP-192:RP11-552C15"
"2851",16,12519491,"R:A-MEXP-192:RP11-474I24"
"2852",16,14908414,"R:A-MEXP-192:RP11-_SEQ_MOVED_516F7"
"2853",16,14938871,"R:A-MEXP-192:RP11-447K24"
"2854",16,16039776,"R:A-MEXP-192:RP11-527I9"
"2855",16,16062905,"R:A-MEXP-192:RP11-542N2"
"2856",16,16092746,"R:A-MEXP-192:RP11-517A5"
"2857",16,18586417,"R:A-MEXP-192:RP11-533D19"
"2858",16,19000662,"R:A-MEXP-192:RP11-312M13"
"2859",16,19224922,"R:A-MEXP-192:RP11-306F17"
"2860",16,19449182,"R:A-MEXP-192:RP11-383D10"
"2861",16,21098616,"R:A-MEXP-192:RP11-444F15"
"2862",16,24093287,"R:A-MEXP-192:RP11-450G5"
"2863",16,24137854,"R:A-MEXP-192:RP11-515K6"
"2864",16,26975051,"R:A-MEXP-192:RP11-412L8"
"2865",16,26982777,"R:A-MEXP-192:RP11-365K19"
"2866",16,26983019,"R:A-MEXP-192:RP11-365E3"
"2867",16,27008530,"R:A-MEXP-192:RP11-309I14"
"2868",16,27476555,"R:A-MEXP-192:RP11-341M14"
"2869",16,27553114,"R:A-MEXP-192:RP11-341O14"
"2870",16,28873630,"R:A-MEXP-192:RP11-360L15"
"2871",16,45874366,"R:A-MEXP-192:RP11-474B12"
"2872",16,45944817,"R:A-MEXP-192:RP11-510C21"
"2873",16,46204430,"R:A-MEXP-192:RP11-570K3"
"2874",16,46996179,"R:A-MEXP-192:RP11-303G21"
"2875",16,47009465,"R:A-MEXP-192:RP11-428C9"
"2876",16,47111214,"R:A-MEXP-192:RP11-304J1"
"2877",16,47804067,"R:A-MEXP-192:RP11-462M23"
"2878",16,47812559,"R:A-MEXP-192:RP11-552H4"
"2879",16,47830865,"R:A-MEXP-192:RP11-491F9"
"2880",16,48813759,"R:A-MEXP-192:RP11-419B13"
"2881",16,48832861,"R:A-MEXP-192:RP11-321D3"
"2882",16,48842302,"R:A-MEXP-192:RP11-380E14"
"2883",16,51110034,"R:A-MEXP-192:RP11-359I16"
"2884",16,51142805,"R:A-MEXP-192:RP11-297L17"
"2885",16,52082510,"R:A-MEXP-192:RP11-566E2"
"2886",16,53404664,"R:A-MEXP-192:RP11-_SEQ_MOVED_454B14"
"2887",16,53404676,"R:A-MEXP-192:RP11-497D8"
"2888",16,53441299,"R:A-MEXP-192:RP11-549P1"
"2889",16,53477922,"R:A-MEXP-192:RP11-549M19"
"2890",16,55839013,"R:A-MEXP-192:RP11-481F21"
"2891",16,55894972,"R:A-MEXP-192:RP11-502P10"
"2892",16,56002574,"R:A-MEXP-192:RP11-406F21_1"
"2893",16,60071122,"R:A-MEXP-192:RP11-564P12"
"2894",16,60537862,"R:A-MEXP-192:RP11-363M24"
"2895",16,62304413,"R:A-MEXP-192:RP11-536D14"
"2896",16,62441766,"R:A-MEXP-192:RP11-492O11"
"2897",16,62441768,"R:A-MEXP-192:RP11-492O13"
"2898",16,65020253,"R:A-MEXP-192:RP11-454D16"
"2899",16,65109547,"R:A-MEXP-192:RP11-469L12"
"2900",16,65133328,"R:A-MEXP-192:RP11-479O24"
"2901",16,65133353,"R:A-MEXP-192:RP11-479I24"
"2902",16,65142875,"R:A-MEXP-192:RP11-564J18"
"2903",16,66245647,"R:A-MEXP-192:RP11-553M22"
"2904",16,66272771,"R:A-MEXP-192:RP11-495A4"
"2905",16,67078510,"R:A-MEXP-192:RP11-486C2"
"2906",16,67086140,"R:A-MEXP-192:RP11-462K4"
"2907",16,68513219,"R:A-MEXP-192:RP11-362M13"
"2908",16,69398979,"R:A-MEXP-192:RP11-520B6"
"2909",16,71324547,"R:A-MEXP-192:RP11-569L1"
"2910",16,71388474,"R:A-MEXP-192:RP11-564F10"
"2911",16,76290611,"R:A-MEXP-192:RP11-495H21"
"2912",16,76294918,"R:A-MEXP-192:RP11-561N23"
"2913",16,76345799,"R:A-MEXP-192:RP11-554K14"
"2914",16,76600475,"R:A-MEXP-192:RP11-_SEQ_MOVED_515N15"
"2915",16,80610508,"R:A-MEXP-192:RP11-488H5"
"2916",16,80639514,"R:A-MEXP-192:RP11-525L24"
"2917",16,80791750,"R:A-MEXP-192:RP11-510J16"
"2918",16,80791768,"R:A-MEXP-192:RP11-_SEQ_MOVED_333A1"
"2919",16,81652501,"R:A-MEXP-192:RP11-339I3"
"2920",16,82509040,"R:A-MEXP-192:RP11-504I16"
"2921",16,82509494,"R:A-MEXP-192:RP11-457K7"
"2922",16,83549741,"R:A-MEXP-192:RP11-442O1"
"2923",16,83556576,"R:A-MEXP-192:RP11-528G3"
"2924",16,83617514,"R:A-MEXP-192:RP11-521D7"
"2925",16,83737265,"R:A-MEXP-192:RP11-519B23"
"2926",16,84208868,"R:A-MEXP-192:RP11-309G16"
"2927",16,84219384,"R:A-MEXP-192:RP11-314K3"
"2928",16,84219419,"R:A-MEXP-192:RP11-417H7"
"2929",16,84474115,"R:A-MEXP-192:RP11-542M13"
"2930",16,84512376,"R:A-MEXP-192:RP11-443M9"
"2931",16,84539696,"R:A-MEXP-192:RP11-478M13"
"2932",16,86410345,"R:A-MEXP-192:RP11-555O9"
"2933",16,86499781,"R:A-MEXP-192:RP11-447O1"
"2934",16,88432560,"R:A-MEXP-192:RP11-372E5"
"2935",16,88466875,"R:A-MEXP-192:RP11-566K11"
"2936",17,1146210,"R:A-MEXP-192:RP11-294J5"
"2937",17,1335633,"R:A-MEXP-192:RP11-433M14"
"2938",17,1844255,"R:A-MEXP-192:RP11-431C14"
"2939",17,1844279,"R:A-MEXP-192:RP11-417P3"
"2940",17,1881251,"R:A-MEXP-192:RP11-357O7"
"2941",17,1891530,"R:A-MEXP-192:RP11-297M11"
"2942",17,2026966,"R:A-MEXP-192:RP11-380H7"
"2943",17,3550814,"R:A-MEXP-192:RP11-545O6"
"2944",17,3788911,"R:A-MEXP-192:RP11-498E9"
"2945",17,3927499,"R:A-MEXP-192:RP11-459C13"
"2946",17,4728791,"R:A-MEXP-192:RP11-305G1"
"2947",17,5093177,"R:A-MEXP-192:RP11-457I18"
"2948",17,8337997,"R:A-MEXP-192:RP11-383G9"
"2949",17,9474400,"R:A-MEXP-192:RP11-477N12"
"2950",17,11132723,"R:A-MEXP-192:RP11-385G5"
"2951",17,11228596,"R:A-MEXP-192:RP11-382G7"
"2952",17,11228622,"R:A-MEXP-192:RP11-371L14"
"2953",17,15770052,"R:A-MEXP-192:RP11-459E6"
"2954",17,16205935,"R:A-MEXP-192:RP11-404D6"
"2955",17,17473051,"R:A-MEXP-192:RP11-525O11"
"2956",17,19626362,"R:A-MEXP-192:RP11-369K5"
"2957",17,20012561,"R:A-MEXP-192:RP11-363P3"
"2958",17,20920671,"R:A-MEXP-192:RP11-405P10"
"2959",17,21262715,"R:A-MEXP-192:RP11-499E16"
"2960",17,26245997,"R:A-MEXP-192:RP11-525H19"
"2961",17,26877603,"R:A-MEXP-192:RP11-398A1"
"2962",17,27185597,"R:A-MEXP-192:RP11-468F15"
"2963",17,27716487,"R:A-MEXP-192:RP11-451O17"
"2964",17,29515475,"R:A-MEXP-192:RP11-329H16"
"2965",17,30340664,"R:A-MEXP-192:RP11-412K11"
"2966",17,30351161,"R:A-MEXP-192:RP11-294G4"
"2967",17,31504138,"R:A-MEXP-192:RP11-_SEQ_MOVED_547A13"
"2968",17,31808181,"R:A-MEXP-192:RP11-545P13"
"2969",17,31981051,"R:A-MEXP-192:RP11-488N23"
"2970",17,32330716,"R:A-MEXP-192:RP11-333J10"
"2971",17,34143722,"R:A-MEXP-192:RP11-552K3"
"2972",17,35709179,"R:A-MEXP-192:RP11-436I6"
"2973",17,35737209,"R:A-MEXP-192:RP11-513C18"
"2974",17,39071534,"R:A-MEXP-192:RP11-436J4"
"2975",17,41590771,"R:A-MEXP-192:RP11-289L13"
"2976",17,42227610,"R:A-MEXP-192:RP11-510P20"
"2977",17,42345047,"R:A-MEXP-192:RP11-516E3"
"2978",17,42345056,"R:A-MEXP-192:RP11-516K7_1"
"2979",17,42414856,"R:A-MEXP-192:RP11-502B15"
"2980",17,43350794,"R:A-MEXP-192:RP11-423H11"
"2981",17,45078171,"R:A-MEXP-192:RP11-542I23"
"2982",17,45261238,"R:A-MEXP-192:RP11-555O1"
"2983",17,46558953,"R:A-MEXP-192:RP11-379D19"
"2984",17,46632208,"R:A-MEXP-192:RP11-421E14"
"2985",17,46730169,"R:A-MEXP-192:RP11-359A4"
"2986",17,51196599,"R:A-MEXP-192:RP11-524I12"
"2987",17,54780412,"R:A-MEXP-192:RP11-481M4"
"2988",17,57295693,"R:A-MEXP-192:RP11-433B24"
"2989",17,57299165,"R:A-MEXP-192:RP11-535J5"
"2990",17,57311282,"R:A-MEXP-192:RP11-561K8"
"2991",17,57376531,"R:A-MEXP-192:RP11-527J11"
"2992",17,60379572,"R:A-MEXP-192:RP11-489G5"
"2993",17,61104812,"R:A-MEXP-192:RP11-521P19"
"2994",17,62610219,"R:A-MEXP-192:RP11-573N13"
"2995",17,62961591,"R:A-MEXP-192:RP11-360N9"
"2996",17,63104582,"R:A-MEXP-192:RP11-304I14"
"2997",17,63866079,"R:A-MEXP-192:RP11-387O17"
"2998",17,64587781,"R:A-MEXP-192:RP11-293K20"
"2999",17,64655794,"R:A-MEXP-192:RP11-399D22"
"3000",17,65539247,"R:A-MEXP-192:RP11-300G13"
"3001",17,65643148,"R:A-MEXP-192:RP11-398J22"
"3002",17,68271297,"R:A-MEXP-192:RP11-387C17"
"3003",17,68713141,"R:A-MEXP-192:RP11-319A23"
"3004",17,70265947,"R:A-MEXP-192:RP11-399J11"
"3005",17,70662424,"R:A-MEXP-192:RP11-443M22"
"3006",17,71247070,"R:A-MEXP-192:RP11-379P18"
"3007",17,72099662,"R:A-MEXP-192:RP11-526M7"
"3008",17,73681856,"R:A-MEXP-192:RP11-562G4"
"3009",17,74350065,"R:A-MEXP-192:RP11-469C13"
"3010",17,74388427,"R:A-MEXP-192:RP11-467J3_1"
"3011",17,74465327,"R:A-MEXP-192:RP11-537M14"
"3012",17,76741025,"R:A-MEXP-192:RP11-455O6_1"
"3013",17,77625556,"R:A-MEXP-192:RP11-475F12"
"3014",17,78165830,"R:A-MEXP-192:RP11-568M1"
"3015",18,634302,"R:A-MEXP-192:RP11-552E8"
"3016",18,2285364,"R:A-MEXP-192:RP11-1005F16"
"3017",18,2654798,"R:A-MEXP-192:RP11-400B14"
"3018",18,2778004,"R:A-MEXP-192:RP11-307P15"
"3019",18,2837561,"R:A-MEXP-192:RP11-382D19"
"3020",18,3109558,"R:A-MEXP-192:RP11-542L21"
"3021",18,5196399,"R:A-MEXP-192:RP11-521B18"
"3022",18,6048273,"R:A-MEXP-192:RP11-518O5"
"3023",18,6066832,"R:A-MEXP-192:RP11-489P16"
"3024",18,6866608,"R:A-MEXP-192:RP11-336E4"
"3025",18,6986688,"R:A-MEXP-192:RP11-471M17"
"3026",18,7106768,"R:A-MEXP-192:RP11-297D14"
"3027",18,7614694,"R:A-MEXP-192:RP11-451B19"
"3028",18,7632638,"R:A-MEXP-192:RP11-567P24"
"3029",18,8292634,"R:A-MEXP-192:RP11-408I22"
"3030",18,8396160,"R:A-MEXP-192:RP11-334F10"
"3031",18,9872887,"R:A-MEXP-192:RP11-291A17"
"3032",18,9931986,"R:A-MEXP-192:RP11-318N24"
"3033",18,11849502,"R:A-MEXP-192:RP11-500G20"
"3034",18,11871467,"R:A-MEXP-192:RP11-557E11"
"3035",18,12163038,"R:A-MEXP-192:RP11-341P8"
"3036",18,12163084,"R:A-MEXP-192:RP11-576E15"
"3037",18,12202149,"R:A-MEXP-192:RP11-337H8"
"3038",18,12230705,"R:A-MEXP-192:RP11-465F10"
"3039",18,12296332,"R:A-MEXP-192:RP11-_SEQ_MOVED_402B15"
"3040",18,12925076,"R:A-MEXP-192:RP11-457F2"
"3041",18,13036843,"R:A-MEXP-192:RP11-497F9"
"3042",18,13628320,"R:A-MEXP-192:RP11-309J24"
"3043",18,13635456,"R:A-MEXP-192:RP11-321A24"
"3044",18,17227919,"R:A-MEXP-192:RP11-380C8"
"3045",18,17267280,"R:A-MEXP-192:RP11-311F3"
"3046",18,17407379,"R:A-MEXP-192:RP11-325N1"
"3047",18,17448781,"R:A-MEXP-192:RP11-456H6"
"3048",18,17448782,"R:A-MEXP-192:RP11-456K7"
"3049",18,17451584,"R:A-MEXP-192:RP11-446A4"
"3050",18,17642625,"R:A-MEXP-192:RP11-510P5"
"3051",18,18822420,"R:A-MEXP-192:RP11-342J19"
"3052",18,18860202,"R:A-MEXP-192:RP11-345F20"
"3053",18,19174917,"R:A-MEXP-192:RP11-482L4"
"3054",18,22173893,"R:A-MEXP-192:RP11-368N1"
"3055",18,22309968,"R:A-MEXP-192:RP11-325K18"
"3056",18,22397428,"R:A-MEXP-192:RP11-349H17"
"3057",18,22533011,"R:A-MEXP-192:RP11-289A6"
"3058",18,22533012,"R:A-MEXP-192:RP11-552O4"
"3059",18,22611635,"R:A-MEXP-192:RP11-349N23"
"3060",18,23814741,"R:A-MEXP-192:RP11-345J17"
"3061",18,23824233,"R:A-MEXP-192:RP11-421I23"
"3062",18,23824276,"R:A-MEXP-192:RP11-503G9"
"3063",18,27023409,"R:A-MEXP-192:RP11-534N16"
"3064",18,27064358,"R:A-MEXP-192:RP11-366L14"
"3065",18,27299622,"R:A-MEXP-192:RP11-571I2"
"3066",18,27966842,"R:A-MEXP-192:RP11-344B2"
"3067",18,28036703,"R:A-MEXP-192:RP11-344H22"
"3068",18,28046334,"R:A-MEXP-192:RP11-317G20"
"3069",18,28101460,"R:A-MEXP-192:RP11-344L2"
"3070",18,31993874,"R:A-MEXP-192:RP11-415P17"
"3071",18,32599695,"R:A-MEXP-192:RP11-410I16"
"3072",18,37328217,"R:A-MEXP-192:RP11-478M2"
"3073",18,37371799,"R:A-MEXP-192:RP11-477E18"
"3074",18,37421638,"R:A-MEXP-192:RP11-517K5"
"3075",18,37804052,"R:A-MEXP-192:RP11-471G22"
"3076",18,37824728,"R:A-MEXP-192:RP11-500C22"
"3077",18,37831231,"R:A-MEXP-192:RP11-516M4"
"3078",18,37831261,"R:A-MEXP-192:RP11-433H22"
"3079",18,37887501,"R:A-MEXP-192:RP11-541N19"
"3080",18,37914415,"R:A-MEXP-192:RP11-533B14"
"3081",18,40546738,"R:A-MEXP-192:RP11-463C19"
"3082",18,40719618,"R:A-MEXP-192:RP11-448H21"
"3083",18,41804328,"R:A-MEXP-192:RP11-445P22"
"3084",18,42012228,"R:A-MEXP-192:RP11-486F7"
"3085",18,42804684,"R:A-MEXP-192:RP11-428J15"
"3086",18,42804685,"R:A-MEXP-192:RP11-402G2"
"3087",18,44523787,"R:A-MEXP-192:RP11-484L8"
"3088",18,44582476,"R:A-MEXP-192:RP11-571N15"
"3089",18,44641165,"R:A-MEXP-192:RP11-492N3"
"3090",18,44642005,"R:A-MEXP-192:RP11-437N5"
"3091",18,46712659,"R:A-MEXP-192:RP11-432M18"
"3092",18,46796625,"R:A-MEXP-192:RP11-348N10"
"3093",18,46840634,"R:A-MEXP-192:RP11-318I23"
"3094",18,50652021,"R:A-MEXP-192:RP11-492L7"
"3095",18,52827602,"R:A-MEXP-192:RP11-517C2"
"3096",18,54008182,"R:A-MEXP-192:RP11-390D24"
"3097",18,54047080,"R:A-MEXP-192:RP11-375I18"
"3098",18,54168242,"R:A-MEXP-192:RP11-351E17"
"3099",18,54172548,"R:A-MEXP-192:RP11-439A16"
"3100",18,54172719,"R:A-MEXP-192:RP11-440O4"
"3101",18,54271785,"R:A-MEXP-192:RP11-492P16"
"3102",18,54606213,"R:A-MEXP-192:RP11-394F21"
"3103",18,58315138,"R:A-MEXP-192:RP11-389A7"
"3104",18,58927478,"R:A-MEXP-192:RP11-299P2"
"3105",18,59072807,"R:A-MEXP-192:RP11-307J9"
"3106",18,59089460,"R:A-MEXP-192:RP11-320G14"
"3107",18,59149641,"R:A-MEXP-192:RP11-389K19"
"3108",18,59285618,"R:A-MEXP-192:RP11-372F6"
"3109",18,64108587,"R:A-MEXP-192:RP11-483E24"
"3110",18,64255685,"R:A-MEXP-192:RP11-474D13"
"3111",18,65589276,"R:A-MEXP-192:RP11-445K4"
"3112",18,65820695,"R:A-MEXP-192:RP11-448N4"
"3113",18,68679345,"R:A-MEXP-192:RP11-465D16"
"3114",18,69555652,"R:A-MEXP-192:RP11-526E10"
"3115",18,69618786,"R:A-MEXP-192:RP11-478C9"
"3116",18,69686929,"R:A-MEXP-192:RP11-455M13"
"3117",18,69723080,"R:A-MEXP-192:RP11-448D14"
"3118",18,72080613,"R:A-MEXP-192:RP11-308P5"
"3119",18,72814265,"R:A-MEXP-192:RP11-321I20"
"3120",18,72826142,"R:A-MEXP-192:RP11-311F14"
"3121",18,74827334,"R:A-MEXP-192:RP11-344D12"
"3122",19,93369,"R:A-MEXP-192:RP11-519F23"
"3123",19,209319,"R:A-MEXP-192:RP11-575H1"
"3124",19,209330,"R:A-MEXP-192:RP11-531J17"
"3125",19,232149,"R:A-MEXP-192:RP11-518M9"
"3126",19,2122382,"R:A-MEXP-192:RP11-333F10"
"3127",19,2122408,"R:A-MEXP-192:RP11-531H17"
"3128",19,2628243,"R:A-MEXP-192:RP11-364G16"
"3129",19,5565663,"R:A-MEXP-192:RP11-404N1"
"3130",19,5836697,"R:A-MEXP-192:RP11-548G14"
"3131",19,6462769,"R:A-MEXP-192:RP11-318B12"
"3132",19,6628955,"R:A-MEXP-192:RP11-306P4"
"3133",19,7532435,"R:A-MEXP-192:RP11-341G3"
"3134",19,7916423,"R:A-MEXP-192:RP11-444G22"
"3135",19,7934855,"R:A-MEXP-192:RP11-_SEQ_MOVED_316D19"
"3136",19,9353405,"R:A-MEXP-192:RP11-_SEQ_MOVED_566G7"
"3137",19,9827945,"R:A-MEXP-192:RP11-335E23"
"3138",19,9910791,"R:A-MEXP-192:RP11-_SEQ_MOVED_299K24"
"3139",19,9910799,"R:A-MEXP-192:RP11-_SEQ_MOVED_299I24"
"3140",19,14091323,"R:A-MEXP-192:RP11-560L13"
"3141",19,16299054,"R:A-MEXP-192:RP11-428F2"
"3142",19,16409288,"R:A-MEXP-192:RP11-_SEQ_MOVED_303J9"
"3143",19,16578695,"R:A-MEXP-192:RP11-343F10"
"3144",19,17386112,"R:A-MEXP-192:RP11-419E4"
"3145",19,19024191,"R:A-MEXP-192:RP11-520G3"
"3146",19,19024213,"R:A-MEXP-192:RP11-544D19"
"3147",19,19173466,"R:A-MEXP-192:RP11-496J12"
"3148",19,20183726,"R:A-MEXP-192:RP11-541E15"
"3149",19,20242356,"R:A-MEXP-192:RP11-457N11"
"3150",19,20242461,"R:A-MEXP-192:RP11-454P9"
"3151",19,20515692,"R:A-MEXP-192:RP11-436O12"
"3152",19,20549365,"R:A-MEXP-192:RP11-433F8"
"3153",19,21345127,"R:A-MEXP-192:RP11-479N17"
